Artist_name,Album name,Track title,Track number,Lyric,Line number,Year
Michael Jackson,Off The Wall,Burn this disco out,10,Get that sound,11,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Everybody just get on down,12,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Got a hot foot,13,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Better freak across the floor,14,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Join the party,15,2016
Michael Jackson,Off The Wall,Burn this disco out,10,"And we'll keep you movin', that's for sure",16,2016
Michael Jackson,Off The Wall,Burn this disco out,10,So D.J. spin the sounds,17,2016
Michael Jackson,Off The Wall,Burn this disco out,10,There ain't no way that your gonna,18,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Sit us down,19,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Gonna dance 'til we burn this disco out,20,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Groove all night,21,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Keep the boogie alright,22,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Get that sound,23,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Everybody just get on down,24,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Once you get the beat inside your feet,25,2016
Michael Jackson,Off The Wall,Burn this disco out,10,There ain't no way to stop you movin' good,26,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Now the weekend's come it's time for fun,27,2016
Michael Jackson,Off The Wall,Burn this disco out,10,You got to groove just like you know you should,28,2016
Michael Jackson,Off The Wall,Burn this disco out,10,People now,29,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Are you ready,30,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Won't you rock across the room,31,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Got a feelin',32,2016
Michael Jackson,Off The Wall,Burn this disco out,10,That we're gonna raise the roof off soon,33,2016
Michael Jackson,Off The Wall,Burn this disco out,10,So D.J. spin the sounds,34,2016
Michael Jackson,Off The Wall,Burn this disco out,10,There ain't no way that your gonna,35,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Sit us down,36,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Gonna dance 'til we burn this disco out,37,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Groove all night,38,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Keep the boogie alright,39,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Get that sound,40,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Everybody just get on down,41,2016
Michael Jackson,Off The Wall,Burn this disco out,10,So D.J. spin the sounds,42,2016
Michael Jackson,Off The Wall,Burn this disco out,10,There ain't no way that your gonna,43,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Sit us down,44,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Gonna dance 'til we burn this disco out,45,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Groove all night,46,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Keep the boogie alright,47,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Get that sound,48,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Everybody just get on down,49,2016
Michael Jackson,Off The Wall,Burn this disco out,10,"Gonna dance, gonna shout, gonna burn this disco out",50,2016
